playerID,yearID,stint,Glf,Gcf,Grf
johnsbi01,1891,1,60,24,46
johnsdi01,1891,1,0,99,1
johnssp01,1891,1,0,0,79
kellejo01,1891,1,12,1,0
kellyki01,1891,1,0,2,5
kellyki01,1891,3,0,0,6
kilroma01,1891,1,0,0,1
klingbi01,1891,1,0,1,0
knellph01,1891,1,4,1,4
lakefr01,1891,1,0,0,1
lallyda01,1891,1,0,4,37
larkihe01,1891,1,5,0,18
leipeja01,1891,1,0,0,1
letchto01,1891,1,1,0,5
lohmape01,1891,1,1,1,6
longji01,1891,1,4,2,0
lowebo01,1891,1,64,38,5
lubypa01,1891,1,2,0,0
maddeki01,1891,2,3,1,4
mainswi01,1891,1,0,0,1
marrle01,1891,1,0,0,72
marrle01,1891,2,0,0,14
matthbo01,1891,1,0,0,1
maulal01,1891,1,20,12,8
mayered01,1891,1,4,24,1
mcaleji01,1891,1,124,13,0
mccarto01,1891,1,7,0,117
mcgeaja01,1891,1,4,12,34
mcgeaja01,1891,2,38,0,3
mcgrajo01,1891,1,0,0,9
mcguide01,1891,1,0,0,18
mcmahsa01,1891,1,2,0,0
mcquama01,1891,1,1,0,0
mctamji01,1891,1,0,81,0
mctamji01,1891,2,0,57,1
meekijo01,1891,1,0,2,1
milledo01,1891,1,22,0,2
mullato01,1891,1,6,5,1
munyajo01,1891,1,4,0,8
murphla01,1891,1,69,3,30
murphmo01,1891,1,1,2,1
nagleto01,1891,1,1,0,0
obrieda01,1891,1,103,0,0
oconnja01,1891,1,7,0,33
oconnjo01,1891,1,0,0,2
oneilti01,1891,1,129,0,0
orourji01,1891,1,126,1,0
pettibo01,1891,1,3,2,2
plockwa01,1891,1,0,2,0
quinlfr01,1891,1,1,0,0
radboch01,1891,1,1,1,0
radfopa01,1891,1,4,0,0
rayir01,1891,1,0,0,64
reillch02,1891,1,1,3,0
reilljo01,1891,1,25,10,1
rettgge01,1891,1,0,0,1
richaha01,1891,1,57,1,2
robinwi01,1891,1,0,0,1
rooksge01,1891,1,5,0,0
rusieam01,1891,1,1,0,0
ryanja01,1891,1,3,1,0
ryanji01,1891,1,43,74,0
sandebe01,1891,1,10,0,13
seeryem01,1891,1,17,1,80
sewared01,1891,1,1,1,1
shearjo01,1891,1,4,14,10
slattmi01,1891,1,4,37,0
slattmi01,1891,2,3,12,0
sneedjo01,1891,1,0,0,99
snydepo01,1891,1,0,0,1
stiveja01,1891,1,1,0,23
stoveha01,1891,1,39,0,96
stratsc01,1891,1,2,3,1
sullima01,1891,1,17,0,0
sullima01,1891,2,0,0,1
sutclsy01,1891,1,9,5,21
tebeapa01,1891,1,1,0,0
terryad01,1891,1,0,0,5
thompsa01,1891,1,0,2,131
thornjo01,1891,1,1,2,0
tiernmi01,1891,1,0,4,130
townsge01,1891,1,0,1,2
twitcla01,1891,1,56,0,0
vanhage01,1891,1,79,0,2
vaughfa01,1891,1,3,1,2
vaughfa01,1891,2,1,0,0
viaule01,1891,1,0,0,1
visnejo01,1891,1,0,0,17
visnejo01,1891,2,0,0,6
wardpi01,1891,1,5,0,0
weavefa01,1891,1,0,132,0
welchcu01,1891,1,1,112,0
weyhigu01,1891,1,1,0,1
whistle01,1891,1,14,5,3
wilmowa01,1891,1,62,60,0
wolfji01,1891,1,0,0,133
woodge01,1891,1,122,0,0
boyleja01,1892,1,2,0,0
breitte01,1892,1,0,0,10
brigggr01,1892,1,2,1,5
brodist01,1892,1,1,121,17
brownpe01,1892,1,23,46,16
brownpe01,1892,2,21,0,0
brownto01,1892,1,0,153,0
burkeed01,1892,1,3,5,6
burkeed01,1892,2,30,0,0
burkeje01,1892,1,145,0,0
burnsoy01,1892,1,2,0,127
burnsto01,1892,1,1,0,2
cample01,1892,1,0,2,1
canavji01,1892,1,1,3,0
carrocl01,1892,1,99,0,3
carseki01,1892,1,0,2,0
carutbo01,1892,1,6,7,110
chambel01,1892,1,0,0,1
cobbge01,1892,1,1,1,4
collibi01,1892,1,0,0,1
collihu01,1892,1,21,0,0
connoje01,1892,1,0,0,1
corkhpo01,1892,1,1,48,19
craneed01,1892,1,0,0,1
crookja01,1892,1,0,0,2
crossla01,1892,1,8,17,0
cuppyni01,1892,1,0,0,3
dahlebi01,1892,1,0,2,0
dailyco01,1892,1,2,3,8
dalysu01,1892,1,10,3,0
dalyto01,1892,1,5,13,12
davisge01,1892,1,0,3,41
deckege01,1892,1,0,0,62
delahed01,1892,1,1,120,0
donovpa01,1892,1,14,0,26
donovpa01,1892,2,1,1,90
doomsha01,1892,1,0,0,1
dowdto01,1892,1,7,0,16
dowseto01,1892,1,0,0,3
dowseto01,1892,4,4,0,0
doyleja01,1892,1,1,0,11
doyleja01,1892,2,0,10,7
duffech01,1892,1,73,5,48
duffyhu01,1892,1,0,146,0
dungasa01,1892,1,37,0,76
dwyerfr01,1892,2,1,2,3
eastoja01,1892,1,0,0,1
esperdu01,1892,1,1,0,0
farredu01,1892,1,11,3,6
fieldjo01,1892,1,0,0,11
foremfr01,1892,2,5,0,1
foutzda01,1892,1,11,7,11
ganzech01,1892,1,1,1,0
geninfr01,1892,1,7,7,0
geninfr01,1892,2,0,0,1
gleaski01,1892,1,3,2,6
godarjo01,1892,1,0,0,5
gorege01,1892,1,0,50,3
gorege01,1892,2,0,20,0
griffmi01,1892,1,0,126,1
grimjo01,1892,1,1,0,7
gumbead01,1892,1,1,5,1
gumbebi01,1892,1,1,0,0
gunsojo01,1892,1,10,3,7
haddoge01,1892,1,1,0,0
haighed01,1892,1,0,0,1
hallijo01,1892,1,0,0,26
hallijo01,1892,2,1,0,21
hamilbi01,1892,1,138,1,0
hanlone01,1892,1,8,2,1
hartbi01,1892,1,0,11,1
hawkebi01,1892,1,1,0,0
hollibu01,1892,1,1,78,77
hoovebu01,1892,1,12,1,2
hoydu01,1892,1,3,150,0
hutchbi01,1892,1,0,2,0
johnsbi01,1892,1,1,0,3
joycebi01,1892,1,3,0,0
kellejo01,1892,1,0,56,0
kellejo01,1892,2,0,10,0
kellyki01,1892,1,1,0,1
kennebr01,1892,1,0,0,1
killefr01,1892,1,1,0,1
larkihe01,1892,1,0,0,2
lathaar01,1892,1,1,0,0
leona01,1892,1,0,0,1
longhe01,1892,1,11,1,0
lowebo01,1892,1,87,3,0
lubypa01,1892,1,0,8,8
lyonsha01,1892,1,10,86,0
mackco01,1892,1,1,0,2
mcaleji01,1892,1,0,149,0
mccarto01,1892,1,0,1,151
mcfaral01,1892,1,0,0,12
mcgrajo01,1892,1,8,6,20
mcguide01,1892,1,0,0,1
meekijo01,1892,1,0,0,1
menefjo01,1892,1,0,0,1
milledo01,1892,1,24,30,23
moranbi01,1892,1,2,0,0
moriage01,1892,1,47,0,0
nashbi01,1892,1,1,0,0
newmach01,1892,1,3,0,0
newmach01,1892,2,16,0,0
nichoki01,1892,1,5,0,0
obrieda01,1892,1,115,3,4
oconnja01,1892,1,6,0,100
oneilti01,1892,1,109,0,0
orourji01,1892,1,106,0,5
orourti01,1892,1,2,1,1
radfopa01,1892,1,2,0,60
reillch02,1892,1,5,8,2
rettgge01,1892,2,0,0,1
rhinebi01,1892,1,0,0,1
richaha01,1892,1,7,0,0
richaha01,1892,2,2,6,9
robinwi01,1892,1,0,0,1
rusieam01,1892,1,0,0,4
ryanji01,1892,1,0,120,0
sandebe01,1892,1,0,0,9
schmicr01,1892,1,0,0,1
schripo01,1892,1,0,10,0
seeryem01,1892,1,0,0,42
sharrja01,1892,1,0,0,3
shochge01,1892,1,8,4,0
shugafr01,1892,1,0,0,1
smithel01,1892,1,115,2,7
staleha01,1892,1,0,0,1
stenzja01,1892,1,1,1,0
stephdu01,1892,1,0,8,0
stiveja01,1892,1,16,2,0
stoveha01,1892,1,38,0,0
stoveha01,1892,2,64,0,0
stratsc01,1892,1,1,0,16
swarted01,1892,1,0,0,13
tayloha01,1892,1,23,0,50
terryad01,1892,2,0,1,0
thompsa01,1892,1,3,0,150
thornjo01,1892,1,0,2,0
thornjo01,1892,2,0,0,1
tiernmi01,1892,1,0,0,116
twitcla01,1892,1,46,0,2
vandybi01,1892,1,0,4,0
vanhage01,1892,1,16,62,53
vanhage01,1892,2,0,13,0
vaughfa01,1892,1,4,0,7
viaule01,1892,2,0,0,5
wardpi01,1892,1,0,0,43
weavefa01,1892,1,109,1,12
welchcu01,1892,1,0,63,0
welchcu01,1892,2,1,25,0
weyhigu01,1892,1,2,3,2
whistle01,1892,1,1,0,0
willito01,1892,1,,,
wilmowa01,1892,1,92,0,0
wolfji01,1892,1,0,0,3
woodge01,1892,1,21,0,0
woodge01,1892,2,1,1,28
abbeych01,1893,1,31,0,0
bakerki01,1893,1,3,0,0
bannoji01,1893,1,1,0,23
breitte01,1893,1,0,0,2
brodist01,1893,1,0,102,5
brodist01,1893,2,2,24,0
brownpe01,1893,1,44,0,13
brownto01,1893,1,0,122,0
burkeed01,1893,1,135,0,0
burkeje01,1893,1,125,0,0
burnsoy01,1893,1,0,1,108
cample01,1893,1,0,11,0
canavji01,1893,1,96,6,16
carrocl01,1893,1,33,0,89
carutbo01,1893,1,0,1,0
carutbo01,1893,2,0,0,13
clarkbo01,1893,1,0,0,1
clarkda02,1893,1,0,0,1
clarkjo01,1893,1,0,0,1
cooledu01,1893,1,0,0,15
craneed01,1893,1,0,0,1
craneed01,1893,2,0,0,1
crossla01,1893,1,0,9,1
cuppyni01,1893,1,0,0,2
dahlebi01,1893,1,5,8,4
dailyco01,1893,1,2,0,7
deckege01,1893,1,23,0,10
delahed01,1893,1,100,17,0
donovpa01,1893,1,0,0,112
dowdto01,1893,1,64,5,63
doyleja01,1893,1,0,21,8
duffech01,1893,1,4,0,0
duffyhu01,1893,1,0,128,3
dungasa01,1893,1,1,0,106
dwyerfr01,1893,1,0,0,1
ewingbu01,1893,1,0,1,112
foutzda01,1893,1,66,11,0
frankch01,1893,1,40,0,0
ganzech01,1893,1,6,0,18
gastrha01,1893,2,0,1,0
germale01,1893,1,0,0,1
gilksbo01,1893,1,1,0,15
gleaski01,1893,1,5,0,6
goodebi01,1893,1,0,10,0
griffmi01,1893,1,0,93,0
griffsa01,1893,1,23,0,0
grimjo01,1893,1,0,0,1
gumbead01,1893,1,0,7,0
gunsojo01,1893,1,1,0,4
haddoge01,1893,1,7,0,0
hamilbi01,1893,1,19,63,0
hastich01,1893,1,0,0,1
hemmige01,1893,1,0,0,4
henryge01,1893,1,10,0,11
hollibu01,1893,1,1,125,0
hoydu01,1893,1,0,130,0
hutchbi01,1893,1,0,2,0
jennihu01,1893,2,0,0,1
keelewi01,1893,1,0,3,0
keelewi01,1893,2,8,0,0
kellejo01,1893,1,18,107,1
kellyki01,1893,1,0,0,1
kinsl01,1893,1,0,0,1
kinslto01,1893,1,0,0,2
lachaca01,1893,1,4,0,1
langebi01,1893,1,14,27,0
longji01,1893,1,55,0,0
lovetto01,1893,1,4,0,0
lynchhe01,1893,1,0,0,4
lyonsha01,1893,1,1,46,0
maulal01,1893,1,5,0,2
mcaleji01,1893,1,2,89,0
mccarja01,1893,1,10,1,37
mccarto01,1893,1,88,3,17
mcfared01,1893,1,0,5,0
mcgingu01,1893,1,0,1,0
mcgrajo01,1893,1,10,0,1
meekijo01,1893,1,2,0,1
menefjo01,1893,1,1,2,4
merribi01,1893,1,2,0,0
mullato01,1893,2,2,0,0
nichoki01,1893,1,0,0,1
oconnja01,1893,1,2,27,15
orourji01,1893,1,87,0,0
orourti01,1893,1,25,0,0
orourti01,1893,2,4,0,22
parroji01,1893,1,0,0,4
parroto01,1893,2,1,0,0
peitzhe01,1893,1,4,0,6
radfopa01,1893,1,7,0,116
ryanji01,1893,1,1,73,1
schripo01,1893,1,4,0,1
sharrja01,1893,1,24,9,5
shochge01,1893,1,32,0,15
shugafr01,1893,2,0,19,9
smithel01,1893,1,128,0,0
smithju01,1893,1,1,0,8
staffge01,1893,1,0,67,0
staffjo01,1893,1,0,0,1
stenzja01,1893,1,4,18,23
stiveja01,1893,1,3,0,5
stockot01,1893,1,1,0,0
stoveha01,1893,1,7,0,0
stoveha01,1893,2,19,26,3
stratsc01,1893,1,0,0,23
striccu01,1893,1,0,0,12
summeki01,1893,1,1,,
tayloja01,1893,1,2,1,0
thompsa01,1893,1,0,0,131
tiernmi01,1893,1,0,0,125
treadge01,1893,1,1,0,114
turnetu01,1893,1,1,35,0
twitcla01,1893,1,43,0,2
ulricge01,1893,1,0,1,0
vandybi01,1893,1,3,0,0
vanhage01,1893,1,0,111,0
vaughfa01,1893,1,12,1,10
virtuja01,1893,1,0,9,4
wardpi01,1893,1,9,0,0
wardpi01,1893,2,1,0,39
weavefa01,1893,1,20,0,65
welchcu01,1893,1,14,0,0
werdepe01,1893,1,0,0,1
weyhigu01,1893,1,0,0,1
whistle01,1893,2,0,0,9
willito01,1893,1,,,
wilmowa01,1893,1,84,10,0
abbeych01,1894,1,54,74,0
anderjo01,1894,1,15,1,0
bakerki01,1894,1,0,0,1
bannoji01,1894,1,0,0,128
blakeha01,1894,1,0,4,69
bonnefr01,1894,1,2,1,1
boydja01,1894,1,1,0,2
breitte01,1894,1,0,6,1
brodist01,1894,1,0,129,0
brownpe01,1894,1,0,2,0
brownpe01,1894,2,0,0,1
brownto01,1894,1,0,129,0
burkeed01,1894,1,136,0,0
burkeje01,1894,1,125,0,0
burnsoy01,1894,1,0,0,125
campaco01,1894,1,2,0,0
canavji01,1894,1,8,1,88
clarkfr01,1894,1,75,0,0
comisch01,1894,1,0,0,1
connafr01,1894,1,2,2,0
connoro01,1894,1,0,0,1
cooledu01,1894,1,8,4,28
cuppyni01,1894,1,0,0,1
daubda01,1894,1,1,0,0
deckege01,1894,1,0,23,6
delahed01,1894,1,82,0,6
donovpa01,1894,1,0,0,132
dowdto01,1894,1,48,0,69
duffyhu01,1894,1,4,121,0
dugdada01,1894,1,2,0,0
dungasa01,1894,1,0,0,10
dungasa01,1894,2,0,0,8
dwyerfr01,1894,1,0,0,10
earlebi01,1894,1,1,0,0
esperdu01,1894,1,0,0,1
ewingbu01,1894,1,0,0,52
frankch01,1894,1,77,0,1
fullesh01,1894,1,0,0,2
ganzech01,1894,1,1,0,2
gradymi01,1894,1,1,0,1
griffcl01,1894,1,0,3,4
grifffr01,1894,1,1,0,1
griffmi01,1894,1,0,106,0
haddoge01,1894,2,0,0,1
hamilbi01,1894,1,0,129,0
hassabi01,1894,1,3,0,65
hawlepi01,1894,1,0,0,1
hoganma01,1894,1,0,0,6
hoganma01,1894,2,1,1,28
hollibu01,1894,1,109,5,8
hoydu01,1894,1,0,126,0
hutchbi01,1894,1,0,0,4
keelewi01,1894,1,0,0,128
kellejo01,1894,1,129,0,0
lachaca01,1894,1,0,0,3
langebi01,1894,1,1,106,2
longhe01,1894,1,5,0,0
malarjo01,1894,1,0,0,1
masoner01,1894,1,1,0,0
maulal01,1894,1,1,0,11
mcaleji01,1894,1,0,64,0
mccarja01,1894,1,5,0,20
mccarto01,1894,1,119,9,0
mercewi01,1894,1,0,0,4
merribi01,1894,1,0,1,0
merribi01,1894,2,2,0,0
merribi01,1894,3,0,0,1
milledo01,1894,1,2,0,2
murphya01,1894,1,1,0,19
nichoki01,1894,1,1,0,0
nicolge01,1894,2,0,0,26
oconnja01,1894,1,1,27,5
orourti01,1894,1,1,0,17
parroto01,1894,1,9,2,2
payntge01,1894,1,0,1,0
peitzjo01,1894,1,0,0,7
radfopa01,1894,1,10,0,14
reillch02,1894,1,4,0,1
russepa01,1894,1,0,1,0
ryanji01,1894,1,0,5,104
scheifr01,1894,1,8,1,0
selbaki01,1894,1,45,2,33
shochge01,1894,1,1,28,6
shugafr01,1894,1,0,122,0
smithel01,1894,1,120,5,0
smithol01,1894,1,0,0,38
staffge01,1894,1,0,0,5
staleha01,1894,1,0,1,0
stenzja01,1894,1,5,126,0
stiveja01,1894,1,8,2,6
stockot01,1894,1,2,0,2
stratsc01,1894,1,0,0,5
stratsc01,1894,2,0,0,5
sugdejo01,1894,1,0,1,0
sullijo01,1894,1,0,0,1
sullimi02,1894,1,0,0,1
tebeage01,1894,1,8,53,0
tebeage01,1894,2,4,23,0
tennefr02,1894,1,3,2,1
terryad01,1894,2,0,0,7
thompsa01,1894,1,0,0,99
tiernmi01,1894,1,0,0,111
treadge01,1894,1,120,0,2
tucketo01,1894,1,0,1,0
turnetu01,1894,1,54,3,22
twitcla01,1894,1,51,0,0
vanhage01,1894,1,0,137,0
vaughfa01,1894,1,4,1,3
virtuja01,1894,1,0,16,5
wardpi01,1894,1,6,3,3
weavefa01,1894,1,2,0,33
weavefa01,1894,2,1,0,0
whitrbi01,1894,2,,,
wilmowa01,1894,1,133,0,0
zahnefr01,1894,1,0,0,2
abbeych01,1895,1,3,98,31
adkinhe01,1895,1,1,0,0
anderjo01,1895,1,89,0,12
anderva01,1895,1,1,0,0
bannoji01,1895,1,1,0,121
bannoto01,1895,1,13,0,8
beamer01,1895,1,1,0,0
blakeha01,1895,1,0,0,83
bonnefr01,1895,2,0,0,5
boydja01,1895,1,3,0,18
breitte01,1895,1,5,4,7
brodist01,1895,1,0,131,0
brownto01,1895,1,1,82,0
brownto01,1895,2,0,34,0
burkeed01,1895,1,39,0,0
burkeed01,1895,2,56,0,1
burkeje01,1895,1,130,0,1
burnehe01,1895,1,0,4,0
burnsoy01,1895,1,19,0,0
burnsoy01,1895,2,32,0,0
butlefr01,1895,1,4,0,1
careysc01,1895,1,0,1,0
clarkfr01,1895,1,132,0,0
colliji01,1895,1,0,7,11
colliji01,1895,2,0,0,10
coogada01,1895,1,0,0,2
cooledu01,1895,1,115,8,1
corbejo01,1895,1,3,0,0
cunnibe01,1895,1,0,0,1
dahlebi01,1895,1,0,1,0
dailyco01,1895,1,1,0,0
davisge01,1895,1,5,0,2
deckege01,1895,1,25,8,24
delahed01,1895,1,98,5,0
dolanco01,1895,1,0,1,0
donovpa01,1895,1,0,1,124
dowdto01,1895,1,14,36,65
duffyhu01,1895,1,0,130,0
foutzda01,1895,1,7,2,11
geninfr01,1895,1,14,3,12
gettito01,1895,1,0,34,29
gilrojo01,1895,1,3,0,0
gleaski01,1895,1,4,0,0
gradymi01,1895,1,3,0,2
greybi01,1895,1,1,0,0
griffcl01,1895,1,0,0,1
griffmi01,1895,1,0,131,0
grimjo01,1895,1,1,0,0
gumbead01,1895,1,0,0,1
hamilbi01,1895,1,3,120,0
hassabi01,1895,1,0,0,75
hineshu01,1895,1,0,0,2
hoganma01,1895,1,0,5,0
hogrige01,1895,1,10,48,8
hollibu01,1895,1,5,27,0
holmedu01,1895,1,0,3,26
hoydu01,1895,1,62,41,4
keelewi01,1895,1,0,0,131
kellejo01,1895,1,130,1,0
kissibi01,1895,2,1,0,3
lachaca01,1895,1,0,0,3
langebi01,1895,1,0,123,0
lubypa01,1895,1,0,0,2
lushbi01,1895,1,4,0,1
maulal01,1895,1,2,0,2
mcaleji01,1895,1,0,131,0
mccarto01,1895,1,109,0,0
mccreto01,1895,1,0,0,18
mcganam01,1895,1,0,0,5
mercewi01,1895,1,1,0,4
milledo01,1895,1,0,0,21
milledu01,1895,1,0,11,121
minneda01,1895,1,0,2,0
murphya01,1895,1,29,2,2
nichoki01,1895,1,1,0,0
ottenjo01,1895,1,1,1,0
parroji01,1895,1,1,0,0
parroto01,1895,1,1,8,0
pondar01,1895,1,0,1,0
prestwa01,1895,1,0,19,7
reillch02,1895,1,0,0,1
rusieam01,1895,1,0,1,0
ryanja01,1895,1,0,0,1
ryanji01,1895,1,0,0,108
selbaki01,1895,1,117,0,1
sextofr01,1895,1,1,0,0
sheehbi01,1895,1,0,2,39
shochge01,1895,1,16,2,21
shugafr01,1895,1,0,22,5
smithel01,1895,1,123,0,0
staffge01,1895,1,12,0,0
stenzja01,1895,1,0,129,0
stiveja01,1895,1,0,1,1
stockot01,1895,1,0,0,2
stratsc01,1895,1,0,4,0
sulliji01,1895,1,0,0,1
sullijo01,1895,1,3,2,1
sweenda01,1895,1,0,1,21
tayloja01,1895,1,0,0,1
tebeage01,1895,1,1,0,48
tebeapu01,1895,1,0,0,2
tennefr02,1895,1,25,3,0
terryad01,1895,1,0,0,1
thompsa01,1895,1,0,0,118
tiernmi01,1895,1,0,0,119
treadge01,1895,1,0,0,86
turnetu01,1895,1,31,9,15
vanhage01,1895,1,0,131,0
wilmowa01,1895,1,108,0,0
wrighjo01,1895,1,0,43,17
abbeych01,1896,1,2,11,65
anderjo01,1896,1,33,9,26
bannoji01,1896,1,2,1,73
bannoto01,1896,1,1,1,0
becklja01,1896,1,0,3,0
becklja01,1896,2,2,0,0
blakeha01,1896,1,0,12,92
breitte01,1896,1,6,0,2
brodist01,1896,1,0,132,0
brownto01,1896,1,0,114,2
burkeed01,1896,1,116,5,1
burkeje01,1896,1,133,0,0
clarkfr01,1896,1,131,0,0
connafr01,1896,1,30,0,0
cooledu01,1896,1,40,0,0
cooledu01,1896,2,22,40,2
crossla01,1896,1,0,2,0
cuppyni01,1896,1,0,0,1
davisge01,1896,1,3,0,0
davisha01,1896,1,39,1,0
davisha01,1896,2,9,0,1
deckege01,1896,1,67,3,1
delahed01,1896,1,99,0,0
dextech01,1896,1,0,46,1
donahre01,1896,1,1,0,0
donovpa01,1896,1,0,0,131
douglkl01,1896,1,29,5,41
dowdto01,1896,1,0,48,0
duffyhu01,1896,1,114,6,0
everibi01,1896,1,27,6,2
flynnge01,1896,1,29,0,0
foutzda01,1896,1,0,0,1
frasech01,1896,1,0,2,0
frienda01,1896,1,1,0,0
geierph01,1896,1,2,0,10
germale01,1896,2,0,1,0
gleaski01,1896,1,0,1,0
greybi01,1896,1,1,0,2
griffmi01,1896,1,0,122,0
hamilbi01,1896,1,6,125,0
hartbi01,1896,1,4,1,3
hemmige01,1896,1,1,0,1
hollibu01,1896,1,10,3,3
holmedu01,1896,1,0,26,7
hoydu01,1896,1,0,120,0
hulenbi01,1896,1,0,12,0
jonesfi01,1896,1,0,0,103
keelewi01,1896,1,2,0,124
kellejo01,1896,1,129,0,2
kissibi01,1896,1,3,0,0
langebi01,1896,1,0,121,0
lushbi01,1896,1,10,14,68
mcaleji01,1896,1,0,116,0
mcallsp01,1896,1,0,0,4
mcbrial01,1896,1,9,0,0
mccarto01,1896,1,102,0,1
mccaupa01,1896,1,0,0,1
mccorba01,1896,1,0,0,1
mccreto01,1896,1,0,2,109
mcfared01,1896,1,0,0,2
mcfarhe01,1896,1,3,18,9
mercewi01,1896,1,0,1,0
mertesa01,1896,1,1,33,1
milledo01,1896,1,1,2,5
milledu01,1896,1,1,0,124
morrito02,1896,1,0,0,2
nichoki01,1896,1,0,0,2
nilanto01,1896,1,6,0,7
oconnja01,1896,1,0,3,9
parkedo01,1896,1,0,1,0
parroto01,1896,1,4,78,26
payneha01,1896,1,1,0,0
pickeol01,1896,1,3,44,0
quinnjo02,1896,2,1,1,6
rogerji01,1896,1,0,1,0
ryanji01,1896,1,0,0,128
selbaki01,1896,1,124,0,2
seymocy01,1896,1,0,1,0
shearjo01,1896,1,0,0,16
sheehbi01,1896,1,1,0,5
shochge01,1896,1,2,3,5
smithel01,1896,1,122,0,0
staffge01,1896,1,53,0,0
stenzja01,1896,1,0,114,0
stiveja01,1896,1,3,2,7
sugdejo01,1896,1,0,4,0
sullijo01,1896,1,8,37,0
sullijo01,1896,2,45,0,0
tayloja01,1896,1,0,1,1
tennefr02,1896,1,7,0,53
thompsa01,1896,1,0,0,119
thornwa01,1896,1,0,2,1
tiernmi01,1896,1,0,0,133
treadge01,1896,1,0,0,1
turnetu01,1896,1,1,7,0
turnetu01,1896,2,0,0,51
ulricge01,1896,1,11,0,0
vanhage01,1896,1,0,133,0
wallabo01,1896,1,3,6,15
wrighjo01,1896,1,0,0,2
wrighjo01,1896,2,0,12,0
abbeych01,1897,1,2,1,77
allenbo01,1897,1,0,1,0
anderjo01,1897,1,115,0,0
beeched02,1897,1,3,0,0
beldeir01,1897,1,0,0,8
bergema01,1897,1,0,1,0
blakeha01,1897,1,2,25,5
bresnro01,1897,1,0,1,0
brodist01,1897,1,0,100,0
brownto01,1897,1,0,115,0
burkeed01,1897,1,94,0,1
burkeje01,1897,1,127,1,0
callani01,1897,1,12,9,0
clarkfr01,1897,1,126,3,0
clarkhe01,1897,1,0,0,2
clarkwi01,1897,1,7,0,0
cookefr01,1897,1,0,0,5
cooledu01,1897,1,0,108,23
corbejo01,1897,1,1,0,0
crossla01,1897,1,0,0,2
cunnibe01,1897,1,0,0,2
davisha01,1897,1,0,7,9
deckege01,1897,1,74,0,1
delahed01,1897,1,128,0,1
dextech01,1897,1,3,14,16
donahre01,1897,1,1,1,0
donovpa01,1897,1,0,0,120
douglkl01,1897,1,28,2,13
dowdto01,1897,1,0,30,0
dowdto01,1897,2,0,23,50
duffyhu01,1897,1,129,0,0
dunnja01,1897,1,3,0,0
everibi01,1897,1,4,4,0
frasech01,1897,1,1,0,0
frienda01,1897,1,0,0,1
gardnji01,1897,1,3,0,3
gearda01,1897,1,0,6,0
geierph01,1897,1,2,3,40
gettich01,1897,1,3,0,0
gettmja01,1897,1,0,0,36
gradymi01,1897,2,0,0,1
griffcl01,1897,1,1,1,0
griffmi01,1897,1,0,134,0
hamilbi01,1897,1,0,126,0
hannipa01,1897,1,1,2,0
harledi01,1897,1,1,88,0
hartbi01,1897,1,2,3,1
hernoto01,1897,1,4,0,0
hoffebi01,1897,1,2,1,1
hollibu01,1897,1,32,6,4
holmedu01,1897,2,77,0,0
housejo01,1897,1,7,7,19
hoydu01,1897,1,0,128,0
huelsfr01,1897,1,2,0,0
jonesfi01,1897,1,2,0,133
keelewi01,1897,1,0,0,129
kellejo01,1897,1,130,0,0
kissibi01,1897,1,6,1,0
klobefr01,1897,1,0,0,2
lajoina01,1897,1,2,0,18
lallyda01,1897,1,82,1,1
langebi01,1897,1,0,118,0
leahyto01,1897,1,7,4,2
leahyto01,1897,2,2,8,0
longhe01,1897,1,1,0,0
lushbi01,1897,1,0,0,3
mcaleji01,1897,1,1,23,0
mcallsp01,1897,1,1,3,24
mccreto01,1897,1,1,1,87
mccreto01,1897,2,0,0,45
mcfared01,1897,1,3,0,0
milledu01,1897,1,0,0,119
nancedo01,1897,1,0,7,28
nortoef01,1897,1,3,0,0
obrieto02,1897,1,13,1,10
oconnja01,1897,1,0,30,22
orthal01,1897,1,3,3,0
payneha01,1897,1,1,0,0
pickeol01,1897,1,0,61,1
pickeol01,1897,2,1,45,1
pondar01,1897,1,1,0,0
powelja01,1897,1,0,0,1
quinnjo02,1897,1,1,5,0
ritchcl01,1897,1,10,1,11
ryanji01,1897,1,0,0,136
selbaki01,1897,1,124,0,0
seymocy01,1897,1,2,4,0
sheckji01,1897,1,0,0,2
shochge01,1897,1,3,1,0
smithal01,1897,1,14,2,2
smithel01,1897,1,123,0,0
sockach01,1897,1,0,1,66
staffge01,1897,1,5,0,0
staffge01,1897,2,4,2,1
stahlch01,1897,1,1,0,110
stallge01,1897,1,0,0,1
stenzja01,1897,1,0,131,0
stiveja01,1897,1,6,10,14
tanneje01,1897,1,4,27,2
tayloja01,1897,1,0,1,0
tennefr02,1897,1,0,0,4
thompsa01,1897,1,0,0,3
thornwa01,1897,1,48,8,3
tiernmi01,1897,1,38,0,89
turnetu01,1897,1,0,0,102
vanhage01,1897,1,0,129,0
wagneho01,1897,1,1,52,0
wallabo01,1897,1,1,0,0
wilmowa01,1897,1,5,1,3
wilsopa01,1897,1,0,4,0
wilsoze01,1897,1,,,
wriglze01,1897,1,4,13,19
yeagege01,1897,1,2,1,7
abbated01,1898,1,0,0,1
anderjo01,1898,1,2,1,2
anderjo01,1898,2,13,78,2
anderjo01,1898,3,17,0,0
ballar01,1898,1,0,1,0
beeched02,1898,1,0,8,0
blakeha01,1898,1,1,22,114
breitte01,1898,1,2,0,0
